schoolid,schoolName,url,street_address,city,zip,lowGrade,highGrade,schoolLevel,isCharterSchool,isMagnetSchool,isVirtualSchool,isTitleISchool,districtName,countyName,rank,rankOf,rankStars,rankLevel,rankStatewidePercentage,averageStandardScore,rankMovement,numberOfStudents,teachersFulltime,isPrivate
061111011244,Dr. Reynaldo J. Carreon Junior Academy,https://www.schooldigger.com/go/CA/schools/1111011244/school.aspx,47-368 Monroe St.,Indio,92201,K,5,Elementary,No,Yes,No,Yes,Desert Sands Unified,Riverside County,2271,5789,3,Elementary,60.77,55.67724,271,676,,False
061111001225,Herbert Hoover Elementary,https://www.schooldigger.com/go/CA/schools/1111001225/school.aspx,44-300 Monroe St.,Indio,92201,K,5,Elementary,No,No,No,Yes,Desert Sands Unified,Riverside County,5356,5789,0,Elementary,7.48,13.46339,-972,418,,False
061111001226,Indio High,https://www.schooldigger.com/go/CA/schools/1111001226/school.aspx,81-750 Ave. 46,Indio,92201,9,12,High,No,Yes,No,Yes,Desert Sands Unified,Riverside County,1470,2133,2,High,31.08,27.93691,-190,2034,,False
061111010275,Indio Middle,https://www.schooldigger.com/go/CA/schools/1111010275/school.aspx,81-195 Miles Ave.,Indio,92201,6,8,Middle,No,Yes,No,Yes,Desert Sands Unified,Riverside County,2409,2715,1,Middle,11.27,14.26437,-316,832,,False
061111001229,John F. Kennedy Elementary,https://www.schooldigger.com/go/CA/schools/1111001229/school.aspx,45-100 Clinton St.,Indio,92201,K,5,Elementary,No,Yes,No,Yes,Desert Sands Unified,Riverside County,4512,5789,1,Elementary,22.06,23.30779,-777,456,,False
061111008765,John Glenn Middle School of International Studies,https://www.schooldigger.com/go/CA/schools/1111008765/school.aspx,79-655 Miles Ave.,Indio,92201,6,8,Middle,No,No,No,Yes,Desert Sands Unified,Riverside County,847,2715,3,Middle,68.8,62.70944,-35,1239,,False
069102409236,Access Juvenile Hall,https://www.schooldigger.com/go/CA/schools/9102409236/school.aspx,200 Kalmus Dr.,Costa Mesa,92626,K,12,Other,No,No,No,Yes,Orange County Department of Education,Orange County,,,,,,,,281,,False
062724009593,Adams Elementary,https://www.schooldigger.com/go/CA/schools/2724009593/school.aspx,2850 Club House Rd.,Costa Mesa,92626,K,6,Elementary,No,No,No,Yes,Newport-Mesa Unified,Orange County,1835,5789,3,Elementary,68.3,65.18766,775,402,,False
062724004106,California Elementary,https://www.schooldigger.com/go/CA/schools/2724004106/school.aspx,3232 CA Ave.,Costa Mesa,92626,K,6,Elementary,No,No,No,No,Newport-Mesa Unified,Orange County,1122,5789,4,Elementary,80.62,81.01962,20,416,,False
060012410999,Central Orange County CTE Partnership (CTEp),https://www.schooldigger.com/go/CA/schools/0012410999/school.aspx,2910 Red Hill Ave. Ste. 200,Costa Mesa,92626,10,12,High,No,(n/a),(n/a),(n/a),Central Orange County CTE Partnership (CTEp),Orange County,,,,,,,,0,,False
062724004131,Charles W. Tewinkle Middle,https://www.schooldigger.com/go/CA/schools/2724004131/school.aspx,3224 CA Ave.,Costa Mesa,92626,7,8,Middle,No,No,No,Yes,Newport-Mesa Unified,Orange County,1445,2715,2,Middle,46.78,39.96916,-67,669,,False
069999935139,Christian Montessori School-Costa Mesa,https://www.schooldigger.com/go/CA/schools/9999935139/school.aspx,2950 McClintock Way,Costa Mesa,92626,PK,6,Private,(n/a),(n/a),(n/a),(n/a),,Orange County,,,,,,,,,,True
060012310998,Coastline Regional Occupational Program,https://www.schooldigger.com/go/CA/schools/0012310998/school.aspx,1001 Presidio Sq.,Costa Mesa,92626,9,12,High,No,(n/a),(n/a),(n/a),Coastline Regional Occupational Program,Orange County,,,,,,,,0,,False
062724004107,College Park Elementary,https://www.schooldigger.com/go/CA/schools/2724004107/school.aspx,2380 Notre Dame Rd.,Costa Mesa,92626,K,6,Elementary,No,No,No,Yes,Newport-Mesa Unified,Orange County,4245,5789,1,Elementary,26.67,26.28679,268,512,,False
062724004110,Costa Mesa High,https://www.schooldigger.com/go/CA/schools/2724004110/school.aspx,2650 Fairview Rd.,Costa Mesa,92626,7,12,High,No,No,No,Yes,Newport-Mesa Unified,Orange County,756,2133,3,High,64.56,59.38387,137,1864,,False
062724011702,Early College High,https://www.schooldigger.com/go/CA/schools/2724011702/school.aspx,2990 Mesa Verde Dr.,Costa Mesa,92626,9,12,High,No,No,No,Yes,Newport-Mesa Unified,Orange County,57,2133,5,High,97.33,96.87821,-14,202,,False
069999905897,Canyon Oaks School,https://www.schooldigger.com/go/CA/schools/9999905897/school.aspx,1414 N Catalina St,Los Angeles,90027,11,11,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
062271003022,Franklin Avenue Elementary,https://www.schooldigger.com/go/CA/schools/2271003022/school.aspx,1910 N. Commonwealth Ave.,Los Angeles,90027,K,6,Elementary,No,No,No,No,Los Angeles Unified,Los Angeles County,549,5789,5,Elementary,90.52,91.59278,64,488,,False
069999906704,Harvard Preschool & Kindergarten,https://www.schooldigger.com/go/CA/schools/9999906704/school.aspx,1311 N Harvard Blvd,Los Angeles,90027,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
069999953773,Hollywood Preschool & Kindergarten,https://www.schooldigger.com/go/CA/schools/9999953773/school.aspx,1313 N Edgemont St,Los Angeles,90027,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
062271003171,John Marshall Senior High,https://www.schooldigger.com/go/CA/schools/2271003171/school.aspx,3939 Tracy St.,Los Angeles,90027,9,12,High,No,Yes,No,Yes,Los Angeles Unified,Los Angeles County,490,2133,4,High,77.03,72.89597,-64,2282,,False
069999906952,"Kids World School, Inc & Cornerstone Academy Of L.",https://www.schooldigger.com/go/CA/schools/9999906952/school.aspx,2132 Hyperion Ave,Los Angeles,90027,K,12,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
062271003152,Los Feliz Science/Technical/Engineer/Math/Medicine Magnet,https://www.schooldigger.com/go/CA/schools/2271003152/school.aspx,1740 N. New Hampshire Ave.,Los Angeles,90027,K,6,Elementary,No,Yes,No,Yes,Los Angeles Unified,Los Angeles County,1597,5789,4,Elementary,72.41,70.1787,-97,446,,False
069999907791,Our Mother Of Good Counsel School,https://www.schooldigger.com/go/CA/schools/9999907791/school.aspx,4622 Ambrose Ave,Los Angeles,90027,K,8,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
069999908069,Rose & Alex Pilibos Armenian School,https://www.schooldigger.com/go/CA/schools/9999908069/school.aspx,1615 N Alexandria Ave,Los Angeles,90027,K,12,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
063441005582,Alamo Elementary,https://www.schooldigger.com/go/CA/schools/3441005582/school.aspx,250 23rd Ave.,San Francisco,94121,K,5,Elementary,No,No,No,No,San Francisco Unified,San Francisco County,937,5789,4,Elementary,83.81,84.47574,-211,528,,False
063441005586,Argonne Elementary,https://www.schooldigger.com/go/CA/schools/3441005586/school.aspx,680 18th Ave.,San Francisco,94121,K,5,Elementary,No,No,No,No,San Francisco Unified,San Francisco County,683,5789,4,Elementary,88.2,89.30756,334,453,,False
069999935091,Bais Menachem Yeshiva Day School,https://www.schooldigger.com/go/CA/schools/9999935091/school.aspx,834 28th Ave,San Francisco,94121,K,8,Private,(n/a),(n/a),(n/a),(n/a),,San Francisco County,,,,,,,,,,True
069999906919,Katherine Delmar Burke School,https://www.schooldigger.com/go/CA/schools/9999906919/school.aspx,7070 California St,San Francisco,94121,K,8,Private,(n/a),(n/a),(n/a),(n/a),,San Francisco County,,,,,,,,,,True
069999907023,Kittredge School,https://www.schooldigger.com/go/CA/schools/9999907023/school.aspx,2355 Lake St,San Francisco,94121,K,8,Private,(n/a),(n/a),(n/a),(n/a),,San Francisco County,,,,,,,,,,True
063441005637,Lafayette Elementary,https://www.schooldigger.com/go/CA/schools/3441005637/school.aspx,4545 Anza St.,San Francisco,94121,K,5,Elementary,No,No,No,No,San Francisco Unified,San Francisco County,458,5789,5,Elementary,92.09,92.83155,56,532,,False
063441005657,Presidio Middle,https://www.schooldigger.com/go/CA/schools/3441005657/school.aspx,450 30th Ave.,San Francisco,94121,6,8,Middle,No,No,No,No,San Francisco Unified,San Francisco County,237,2715,5,Middle,91.27,91.12954,-36,1098,,False
060013911410,San Francisco County Regional Occupational Program,https://www.schooldigger.com/go/CA/schools/0013911410/school.aspx,750 25th Ave.,San Francisco,94121,10,12,High,No,(n/a),(n/a),(n/a),San Francisco County Regional Occupational Program,San Francisco County,,,,,,,,0,,False
069999948610,San Francisco Pacific Academy,https://www.schooldigger.com/go/CA/schools/9999948610/school.aspx,3301 Balboa St,San Francisco,94121,K,10,Private,(n/a),(n/a),(n/a),(n/a),,San Francisco County,,,,,,,,,,True
069999908763,St Thomas The Apostle Elementary School,https://www.schooldigger.com/go/CA/schools/9999908763/school.aspx,3801 Balboa St,San Francisco,94121,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,San Francisco County,,,,,,,,,,True
060561013847,Adult Transition Program,https://www.schooldigger.com/go/CA/schools/0561013847/school.aspx,800 W. Covina Blvd.,San Dimas,91773,12,12,High,No,No,No,No,Bonita Unified,Los Angeles County,,,,,,,,18,,False
060561000503,Allen Avenue Elementary,https://www.schooldigger.com/go/CA/schools/0561000503/school.aspx,740 E. Allen Ave.,San Dimas,91773,K,5,Elementary,No,No,No,No,Bonita Unified,Los Angeles County,1268,5789,4,Elementary,78.1,77.49504,172,489,,False
060561000504,Arma J. Shull Elementary,https://www.schooldigger.com/go/CA/schools/0561000504/school.aspx,825 N. Amelia,San Dimas,91773,K,5,Elementary,No,No,No,No,Bonita Unified,Los Angeles County,305,5789,5,Elementary,94.73,94.79444,-78,648,,False
069999948358,Arrow Montessori School Of San Dimas,https://www.schooldigger.com/go/CA/schools/9999948358/school.aspx,818 W Gladstone St,San Dimas,91773,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
069999942072,Canyon View School,https://www.schooldigger.com/go/CA/schools/9999942072/school.aspx,762 Cypress St,San Dimas,91773,1,12,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
060561000506,Chaparral High (Continuation),https://www.schooldigger.com/go/CA/schools/0561000506/school.aspx,121 W. Allen Ave.,San Dimas,91773,9,12,High,No,No,No,Yes,Bonita Unified,Los Angeles County,1992,2133,0,High,6.61,10.79625,-478,76,,False
069999942082,Childrens Montessori Center Of Via Verde,https://www.schooldigger.com/go/CA/schools/9999942082/school.aspx,1190 Via Verde,San Dimas,91773,PK,2,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
069999948418,Dove Day School- Educational Programs- Inc.,https://www.schooldigger.com/go/CA/schools/9999948418/school.aspx,908 W Arrow Hwy,San Dimas,91773,PK,6,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
060561000507,Fred Ekstrand Elementary,https://www.schooldigger.com/go/CA/schools/0561000507/school.aspx,400 N. Walnut Ave.,San Dimas,91773,K,5,Elementary,No,No,No,Yes,Bonita Unified,Los Angeles County,2283,5789,3,Elementary,60.56,55.51608,307,461,,False
060561000508,Gladstone Elementary,https://www.schooldigger.com/go/CA/schools/0561000508/school.aspx,1314 W. Gladstone,San Dimas,91773,K,5,Elementary,No,No,No,Yes,Bonita Unified,Los Angeles County,929,5789,4,Elementary,83.95,84.62313,-281,510,,False
060142106105,Barbara Webster Elementary,https://www.schooldigger.com/go/CA/schools/0142106105/school.aspx,1150 Saticoy St.,Santa Paula,93060,K,5,Elementary,No,No,No,Yes,Santa Paula Unified,Ventura County,3729,5789,2,Elementary,35.58,32.53469,98,316,,False
060142106106,Blanchard Elementary,https://www.schooldigger.com/go/CA/schools/0142106106/school.aspx,115 Peck Rd.,Santa Paula,93060,K,5,Elementary,No,No,No,Yes,Santa Paula Unified,Ventura County,5307,5789,0,Elementary,8.33,14.06579,-69,305,,False
060603000540,Briggs Elementary,https://www.schooldigger.com/go/CA/schools/0603000540/school.aspx,14438 W. Telegraph Rd.,Santa Paula,93060,5,8,Middle,No,No,No,Yes,Briggs Elementary,Ventura County,1372,2715,2,Middle,49.47,42.39412,161,268,,False
060142106107,Glen City Elementary,https://www.schooldigger.com/go/CA/schools/0142106107/school.aspx,141 Steckel Dr.,Santa Paula,93060,K,5,Elementary,No,No,No,Yes,Santa Paula Unified,Ventura County,4363,5789,1,Elementary,24.63,24.95573,-523,563,,False
060142106108,Grace Thille Elementary,https://www.schooldigger.com/go/CA/schools/0142106108/school.aspx,1144 Ventura St.,Santa Paula,93060,K,5,Elementary,No,No,No,Yes,Santa Paula Unified,Ventura County,2524,5789,3,Elementary,56.4,51.34298,320,389,,False
060142106109,Isbell Middle,https://www.schooldigger.com/go/CA/schools/0142106109/school.aspx,221 S. Fourth St.,Santa Paula,93060,6,8,Middle,No,No,No,Yes,Santa Paula Unified,Ventura County,2262,2715,1,Middle,16.69,18.25406,-202,1200,,False
060142106110,McKevett Elementary,https://www.schooldigger.com/go/CA/schools/0142106110/school.aspx,955 E. Pleasant St.,Santa Paula,93060,K,5,Elementary,No,No,No,Yes,Santa Paula Unified,Ventura County,4898,5789,1,Elementary,15.39,18.99483,181,338,,False
062646003993,Mupu Elementary,https://www.schooldigger.com/go/CA/schools/2646003993/school.aspx,4410 N. Ojai Rd.,Santa Paula,93060,K,8,Elementary,No,No,No,Yes,Mupu Elementary,Ventura County,3339,5789,2,Elementary,42.32,37.6127,-991,166,,False
060603009325,Olivelands Elementary,https://www.schooldigger.com/go/CA/schools/0603009325/school.aspx,12465 Foothill Rd.,Santa Paula,93060,K,4,Elementary,No,No,No,Yes,Briggs Elementary,Ventura County,3508,5789,2,Elementary,39.4,35.29598,-261,252,,False
060142106113,Renaissance High,https://www.schooldigger.com/go/CA/schools/0142106113/school.aspx,333 N. Palm Ave.,Santa Paula,93060,9,12,High,No,No,No,Yes,Santa Paula Unified,Ventura County,2024,2133,0,High,5.11,10.34941,-428,71,,False
062361013153,be.tech,https://www.schooldigger.com/go/CA/schools/2361013153/school.aspx,2271 W. Louise Ave.,Manteca,95337,9,12,High,Yes,No,No,No,Manteca Unified,San Joaquin County,1455,2133,2,High,31.79,28.80947,40,127,,False
062361006561,Manteca Community Day (7-12),https://www.schooldigger.com/go/CA/schools/2361006561/school.aspx,737 W. Yosemite Ave.,Manteca,95337,7,12,High,No,No,No,Yes,Manteca Unified,San Joaquin County,,,,,,,,50,,False
062361007364,Manteca Community Day (K-6),https://www.schooldigger.com/go/CA/schools/2361007364/school.aspx,737 W. Yosemite Ave.,Manteca,95337,K,6,Elementary,No,No,No,Yes,Manteca Unified,San Joaquin County,,,,,,,,15,,False
062361003585,Nile Garden Elementary,https://www.schooldigger.com/go/CA/schools/2361003585/school.aspx,5700 E. Nile Rd.,Manteca,95337,K,8,Elementary,No,No,No,Yes,Manteca Unified,San Joaquin County,1587,5789,4,Elementary,72.59,70.37031,-52,726,,False
062361003587,Sequoia Elementary,https://www.schooldigger.com/go/CA/schools/2361003587/school.aspx,710 Martha St.,Manteca,95337,K,8,Elementary,No,No,No,Yes,Manteca Unified,San Joaquin County,4801,5789,1,Elementary,17.07,20.02188,175,815,,False
062361011420,Veritas Elementary,https://www.schooldigger.com/go/CA/schools/2361011420/school.aspx,1600 Pagola St.,Manteca,95337,K,8,Elementary,No,No,No,Yes,Manteca Unified,San Joaquin County,1568,5789,4,Elementary,72.91,70.77314,-6,932,,False
062361011419,Walter Woodward Elementary,https://www.schooldigger.com/go/CA/schools/2361011419/school.aspx,575 Tannehill Dr.,Manteca,95337,K,8,Elementary,No,No,No,Yes,Manteca Unified,San Joaquin County,2427,5789,3,Elementary,58.08,52.90764,259,910,,False
069999953648,Children's Growing Center-First United Methodist,https://www.schooldigger.com/go/CA/schools/9999953648/school.aspx,2111 Camino Del Rio S,San Diego,92108,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,San Diego County,,,,,,,,,,True
069999907542,Nazareth School,https://www.schooldigger.com/go/CA/schools/9999907542/school.aspx,10728 San Diego Mission Rd,San Diego,92108,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,San Diego County,,,,,,,,,,True
060189312767,San Diego Virtual,https://www.schooldigger.com/go/CA/schools/0189312767/school.aspx,2878 Camino Del Rio S. Ste. 41,San Diego,92108,K,12,Other,Yes,No,Yes,(n/a),San Diego Virtual District,San Diego County,,,,,,,,370,,False
063432011235,Trace,https://www.schooldigger.com/go/CA/schools/3432011235/school.aspx,2555 Camino Del Rio S. Ste. 15,San Diego,92108,9,12,High,No,No,No,Yes,San Diego Unified,San Diego County,,,,,,,,495,,False
069999948697,Urban Skills Center,https://www.schooldigger.com/go/CA/schools/9999948697/school.aspx,2225 Camino Del Rio S,San Diego,92108,12,12,Private,(n/a),(n/a),(n/a),(n/a),,San Diego County,,,,,,,,,,True
060720014280,Campbell School of Innovation,https://www.schooldigger.com/go/CA/schools/0720014280/school.aspx,295 W. Cherry Ln.,Campbell,95008,K,8,Elementary,Yes,No,No,No,Campbell Union,Santa Clara County,1415,5789,4,Elementary,75.56,74.30442,,472,,False
069999948386,Canyon Heights Academy,https://www.schooldigger.com/go/CA/schools/9999948386/school.aspx,775 Waldo Rd,Campbell,95008,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
060720000663,Capri Elementary,https://www.schooldigger.com/go/CA/schools/0720000663/school.aspx,850 Chapman Ave.,Campbell,95008,K,5,Elementary,Yes,No,No,No,Campbell Union,Santa Clara County,1309,5789,4,Elementary,77.39,76.79283,56,549,,False
069999905937,Casa Di Mir Montessori Elementary School,https://www.schooldigger.com/go/CA/schools/9999905937/school.aspx,90 E Latimer Ave,Campbell,95008,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
060720000664,Castlemont Elementary,https://www.schooldigger.com/go/CA/schools/0720000664/school.aspx,3040 E. Payne Ave.,Campbell,95008,K,5,Elementary,Yes,No,No,Yes,Campbell Union,Santa Clara County,1709,5789,4,Elementary,70.48,67.73961,-13,547,,False
069999940055,Centro Armonia School,https://www.schooldigger.com/go/CA/schools/9999940055/school.aspx,531 W Rincon Ave,Campbell,95008,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
069999906290,Delphi Academy Of Campbell,https://www.schooldigger.com/go/CA/schools/9999906290/school.aspx,1 W Campbell Ave Ste A110 Bld,Campbell,95008,K,8,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
069999953698,Edison Learning Corp.,https://www.schooldigger.com/go/CA/schools/9999953698/school.aspx,1260 Erin Way,Campbell,95008,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
069999953870,Montessori Academy Of Campbell,https://www.schooldigger.com/go/CA/schools/9999953870/school.aspx,177 E Rincon Ave,Campbell,95008,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
069999907698,Old Orchard School,https://www.schooldigger.com/go/CA/schools/9999907698/school.aspx,400 W Campbell Ave,Campbell,95008,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Santa Clara County,,,,,,,,,,True
062805004238,Allendale Elementary,https://www.schooldigger.com/go/CA/schools/2805004238/school.aspx,3670 Penniman Ave.,Oakland,94619,K,5,Elementary,No,No,No,Yes,Oakland Unified,Alameda County,5758,5789,0,Elementary,0.54,5.03207,-262,400,,False
