zipcode,county_name,city,population,population_rank,city_name,aland,median_household_income,average_household_income,per_capita_income,percent_of_households_with_incomes_200000_or_more,householder_under_25_years,householder_25_to_44_years,householder_45_to_64_years,householder_65_years_and_over,hhi_total,hhi_lt_25k,hhi_25k_to_49k,hhi_50k_to_749k,hhi_75k_to_999k,hhi_100k_to_1490k,hhi_150k_to_1999k,hhi_200k_or_more,race_and_ethnicity_total,population_density_sq_mi,median_age,educational_attainment_bachelors,educational_attainment_graduate,family_poverty_pct,unemployment_pct,housing_units,median_value_of_owner_occupied_units
91106,Los Angeles,Pasadena,141258,40,Pasadena,7628388,82211,116786,50160,0.12396,29792,89222,96012,58727,10665,1900,1441,1590,1318,1888,1206,1322,25543,8670.0,34.2,0.3179,0.2842,0.09296,0.05,12062,737600
91107,Los Angeles,Pasadena,141258,40,Altadena; East Pasadena; Pasadena; San Pasqual,21311991,102850,138128,54483,0.197,51254,106520,119591,73406,12466,1372,1417,1738,1614,2258,1607,2460,32503,3950.0,42.0,0.311,0.2379,0.038,0.036,13817,843700
91108,Los Angeles,Pasadena,141258,40,Pasadena; San Marino,9871076,165765,230810,80469,0.414,51254,150250,205125,147804,4582,430,251,316,241,858,589,1897,13375,3510.0,47.4,0.38,0.396,0.057,0.02301,5118,2000001
91201,Los Angeles,Glendale,200232,24,Glendale,6097692,60101,92158,34468,0.109,28864,84784,68897,28676,8309,2120,1442,1276,848,1073,645,905,23281,9890.0,42.4,0.1991,0.129,0.09,0.07697,8631,795200
91202,Los Angeles,Glendale,200232,24,Glendale,5308490,75703,101777,40606,0.104,70500,94506,88571,42576,8903,1677,1365,1396,1125,1742,676,922,23345,11390.0,43.8,0.278,0.173,0.06198,0.072,9389,767500
91203,Los Angeles,Glendale,200232,24,Glendale,2119995,61071,81107,33570,0.07,56458,76610,60639,19620,6110,1505,1149,1014,671,1026,316,429,15410,18830.0,37.5,0.257,0.116,0.122,0.065,6528,514900
91204,Los Angeles,Glendale,200232,24,Glendale,2911117,49122,69009,25800,0.042,82734,62827,53295,21304,6485,1882,1403,1116,703,790,318,273,18723,16660.0,37.6,0.213,0.065,0.2059,0.09705,6848,500500
91205,Los Angeles,Glendale,200232,24,Glendale,4897493,44835,66305,26661,0.047,50931,64702,59021,19554,14382,4523,3061,2236,1536,1471,884,671,37638,19900.0,41.6,0.221,0.122,0.144,0.073,15271,585100
91206,Los Angeles,Glendale,200232,24,Glendale,15235310,70141,95022,37939,0.099,52880,89622,74683,33996,13372,3015,2104,1977,1538,2205,1213,1320,34739,5904.0,41.8,0.27,0.1489,0.108,0.06,14226,781300
91207,Los Angeles,Glendale,200232,24,Glendale,11773778,85956,138383,52888,0.195,155189,132109,101814,37938,4081,620,701,518,373,678,394,797,11031,2426.0,46.1,0.291,0.213,0.029,0.045,4313,1021600
91701,San Bernardino,Rancho Cucamonga,176379,27,Rancho Cucamonga,18873313,100923,115323,39185,0.113,49071,112174,113301,61218,13060,1341,1470,1756,1839,3372,1800,1482,39461,5416.0,41.5,0.2141,0.1321,0.03099,0.04102,13522,522800
91709,San Bernardino,Chino Hills,80701,106,Chino Hills,88536481,106347,123380,39607,0.156,66458,101120,124940,70280,25289,2013,2918,3444,3323,6081,3574,3936,80701,2360.0,38.0,0.31,0.156,0.04398,0.04898,26565,622300
91710,San Bernardino,Chino,89631,92,Chino,55764058,81892,98145,25913,0.08295,60777,89916,94977,55136,22758,2937,3553,3916,3369,4597,2492,1894,91773,4264.0,37.8,0.16,0.06604,0.08203,0.054,24283,458700
91723,Los Angeles,West Covina,106589,66,Covina; West Covina,6015594,64422,81418,28527,0.045,33299,63202,75887,39646,6233,1064,1179,1341,1044,978,346,281,18521,7976.0,36.6,0.151,0.069,0.084,0.053,6499,496100
91730,San Bernardino,Rancho Cucamonga,176379,27,Rancho Cucamonga,37514468,72995,84439,28952,0.05,47292,80767,78367,46500,24015,3429,4688,4257,4153,4529,1755,1204,72407,5000.0,33.3,0.183,0.106,0.1,0.07104,25297,407000
91731,Los Angeles,El Monte,115517,53,El Monte,9881410,42293,56416,16913,0.01401,44792,42464,52442,30793,8263,2467,2195,1517,919,824,222,119,30222,7920.0,34.8,0.096,0.02199,0.193,0.08,8805,450300
91732,Los Angeles,El Monte,115517,53,Arcadia; El Monte; Industry,11956829,51268,67194,18709,0.025,46520,50723,58005,41604,16066,3291,4495,3261,2294,1438,890,397,62905,13624.0,36.0,0.111,0.02301,0.1421,0.055,16558,465200
91733,Los Angeles,El Monte,115517,53,El Monte; Rosemead; South El Monte; Whittier,17297648,50691,63393,17133,0.017,36375,54907,56940,34458,11026,2592,2861,2153,1410,1302,517,191,45365,6790.0,34.7,0.074,0.026,0.173,0.059,11404,435700
91733,Los Angeles,Whittier,86090,96,El Monte; Rosemead; South El Monte; Whittier,17297648,50691,63393,17133,0.017,36375,54907,56940,34458,11026,2592,2861,2153,1410,1302,517,191,45365,6790.0,34.7,0.074,0.026,0.173,0.059,11404,435700
91737,San Bernardino,Rancho Cucamonga,176379,27,Rancho Cucamonga,21698700,106603,125416,40922,0.152,49071,109143,117188,74741,7974,790,900,1056,1021,1748,1243,1216,25154,3002.0,40.3,0.231,0.139,0.054,0.04898,8243,619900
91739,San Bernardino,Rancho Cucamonga,176379,27,Rancho Cucamonga,76135101,112790,140150,42027,0.195,83292,110663,124087,103222,11663,946,1069,1099,1622,2894,1763,2270,39875,1356.0,35.1,0.258,0.2059,0.034,0.04102,12362,612000
91915,San Diego,San Diego,1409573,2,Chula Vista; San Diego,19709965,115435,127744,35208,0.147,78295,99583,137982,93044,8731,461,1009,879,1373,2350,1372,1287,33485,4400.0,33.4,0.313,0.122,0.052,0.072,9338,555700
91746,Los Angeles,Baldwin Park,75892,117,Avocado Heights; Baldwin Park; Hacienda Heights; Industry; La Puente; West Puente Valley,14425427,70825,81946,20406,0.03,61250,73701,81790,53452,6670,906,1292,1334,979,1366,593,200,29709,5336.0,35.9,0.09796,0.034,0.1,0.07697,6855,443700
91750,Los Angeles,Pomona,152209,37,La Verne; Pomona; San Dimas,65371493,89360,114896,41840,0.131,33015,107036,106774,65423,12110,1663,1644,1824,1581,2551,1258,1589,34129,1352.0,44.9,0.225,0.155,0.05,0.07104,12613,595700
91752,Riverside,Eastvale,62046,148,Eastvale; Jurupa Valley; Norco,39081687,85296,103450,27917,0.09204,30444,106716,93125,48317,8794,975,1480,1304,1263,1990,969,813,35694,2366.0,34.2,0.13,0.06,0.08795,0.07,9166,455000
91752,Riverside,Jurupa Valley,105653,68,Eastvale; Jurupa Valley; Norco,39081687,85296,103450,27917,0.09204,38323,106716,93125,48317,8794,975,1480,1304,1263,1990,969,813,35694,2366.0,34.2,0.13,0.06,0.08795,0.07,9166,455000
91761,San Bernardino,Ontario,176760,26,Ontario,75482211,74072,83817,24931,0.035,42738,75732,79030,53299,17335,2211,2787,3841,3039,3577,1270,610,61425,2108.0,33.1,0.134,0.04898,0.101,0.06198,17988,394000
91762,San Bernardino,Ontario,176760,26,Montclair; Ontario,35352716,60293,75454,22896,0.03099,36875,60156,67737,45400,17636,2990,4086,3509,2874,2536,1095,546,61718,4520.0,32.6,0.12,0.043,0.108,0.068,18597,380600
91764,San Bernardino,Ontario,176760,26,Ontario,20796440,61501,72758,22328,0.02301,31912,63715,65938,53077,16482,2769,3654,3599,2796,2494,787,383,56677,7060.0,31.6,0.117,0.04398,0.141,0.067,17174,353600
91765,Los Angeles,Pomona,152209,37,Diamond Bar; Industry; Pomona,49001686,100480,121124,40707,0.147,47500,109312,108920,67784,15119,1505,2281,2018,1714,3441,1936,2224,46593,2462.0,42.8,0.36,0.2,0.048,0.05603,15689,668600
91766,Los Angeles; San Bernardino,Pomona,152209,37,Pomona,26334891,59819,77007,20685,0.05,41127,58459,69876,49125,17987,2916,4483,3457,2588,2564,1077,902,72348,7116.0,31.5,0.1329,0.045,0.138,0.058,18714,399600
91768,Los Angeles,Pomona,152209,37,Pomona; San Dimas; Walnut,22412984,56002,71836,18346,0.027,36506,53457,71214,44157,8045,1375,2163,1365,1222,1206,494,220,35191,4066.0,29.2,0.11,0.035,0.141,0.096,8358,385900
91780,Los Angeles,El Monte,115517,53,East San Gabriel; El Monte; North El Monte; Temple City,9910651,75672,94944,31958,0.09,42562,72957,89535,51284,11355,1711,2078,1842,1560,2043,1102,1019,35133,9180.0,42.7,0.272,0.122,0.08795,0.03302,11954,706300
91784,San Bernardino,Rancho Cucamonga,176379,27,Rancho Cucamonga; San Antonio Heights; Upland,23598843,130421,155319,54441,0.2109,16630,158542,143788,88967,9023,583,746,1028,1102,1921,1738,1905,26090,2864.0,46.5,0.276,0.19,0.03302,0.027,9235,636700
91784,San Bernardino,Upland,76596,116,Rancho Cucamonga; San Antonio Heights; Upland,23598843,130421,155319,54441,0.2109,16630,158542,143788,88967,9023,583,746,1028,1102,1921,1738,1905,26090,2864.0,46.5,0.276,0.19,0.03302,0.027,9235,636700
91786,San Bernardino,Upland,76596,116,Upland,23184079,61898,74702,27601,0.037,36414,62289,71414,50264,19107,3388,4179,4393,2333,2953,1149,712,53697,6000.0,34.8,0.1691,0.084,0.115,0.05603,19783,437900
91789,Los Angeles,Pomona,152209,37,Diamond Bar; Industry; Pomona; Rowland Heights; Walnut,40489677,101841,125549,39479,0.17,38379,104479,115618,86076,13348,1343,1669,1930,1637,2770,1724,2275,44440,2842.0,44.3,0.364,0.146,0.05,0.048,14007,734900
91790,Los Angeles,West Covina,106589,66,Valinda; West Covina,14950676,82128,98317,28287,0.09296,29961,83625,96452,63906,12254,1236,2271,1984,2028,2421,1171,1143,45444,7870.0,37.5,0.17,0.061,0.04898,0.052,12717,514800
91791,Los Angeles,West Covina,106589,66,Valinda; West Covina,17183698,84530,102623,32571,0.1,45263,83472,110417,50313,10080,1602,1462,1425,1225,2238,1116,1012,33397,5030.0,39.5,0.2241,0.101,0.05,0.04602,10458,606100
91792,Los Angeles,West Covina,106589,66,South San Jose Hills; West Covina,9951065,82954,93202,28795,0.053,24674,84101,92730,61118,8585,1218,1433,1148,1459,2087,788,452,29619,7708.0,38.3,0.267,0.075,0.072,0.075,8913,492800
91801,Los Angeles,Alhambra,84647,99,Alhambra,11286776,60519,85655,32971,0.074,45536,72521,62877,34099,20065,4418,3765,3571,2262,3235,1334,1480,54768,12570.0,40.3,0.252,0.12396,0.09705,0.045,21501,611900
91803,Los Angeles,Alhambra,84647,99,Alhambra,8459237,63264,85770,29494,0.068,26811,80054,76416,45174,9644,1814,2115,1427,1068,1883,682,655,29567,9060.0,42.3,0.205,0.105,0.091,0.042,10156,613800
91902,San Diego,Chula Vista,268920,15,Bonita; Chula Vista; La Presa; National City,22597019,102617,122864,41227,0.135,50696,91122,118944,90593,6008,550,659,932,816,1449,791,811,18896,2166.0,41.7,0.2379,0.18,0.029,0.07104,6447,662900
91910,San Diego,Chula Vista,268920,15,Bonita; Chula Vista,31687973,65847,85161,30011,0.058,42188,62727,79210,49425,24942,4484,5192,4104,3236,4517,1962,1447,74855,6120.0,37.8,0.177,0.07697,0.1,0.094,28165,476700
91911,San Diego,Chula Vista,268920,15,Chula Vista; San Diego,30473952,61748,75194,24054,0.035,49457,63390,72592,41614,24684,4161,5573,5051,3454,4292,1285,868,84026,7140.0,35.7,0.11896,0.048,0.10706,0.122,26863,427200
91911,San Diego,San Diego,1409573,2,Chula Vista; San Diego,30473952,61748,75194,24054,0.035,49457,63390,72592,41614,24684,4161,5573,5051,3454,4292,1285,868,84026,7140.0,35.7,0.11896,0.048,0.10706,0.122,26863,427200
91913,San Diego,Chula Vista,268920,15,Chula Vista,26418433,103127,128633,37406,0.125,39519,104052,111467,71786,15188,1122,1297,2071,2859,3719,2218,1902,54114,5304.0,33.9,0.278,0.1279,0.04102,0.07,16166,524200
91914,San Diego,Chula Vista,268920,15,Chula Vista,16300574,131563,142541,39164,0.21,50696,125673,143690,96576,4621,276,348,380,476,1416,753,972,17379,2762.0,36.1,0.293,0.175,0.03099,0.03198,4780,665800
91915,San Diego,Chula Vista,268920,15,Chula Vista; San Diego,19709965,115435,127744,35208,0.147,78295,99583,137982,93044,8731,461,1009,879,1373,2350,1372,1287,33485,4400.0,33.4,0.313,0.122,0.052,0.072,9338,555700
91942,San Diego,San Diego,1409573,2,La Mesa; San Diego,15175163,64090,79657,34063,0.05,43321,75612,74732,41814,16305,3077,3204,3089,2507,2689,929,810,40151,6852.0,35.8,0.234,0.144,0.079,0.06198,17259,495000
91950,San Diego,Chula Vista,268920,15,Chula Vista; National City,19716616,46708,63557,21781,0.03198,34300,46775,54620,38832,16963,4381,4546,2869,2347,1784,494,542,62859,8260.0,34.3,0.105,0.034,0.157,0.068,17978,400300
92003,San Diego,Oceanside,175622,28,Bonsall; Oceanside,44960330,80844,109446,39039,0.086,48302,103250,76929,79036,1815,215,264,269,327,389,195,156,5160,297.2,45.1,0.255,0.141,0.026,0.075,1992,637400
92007,San Diego,Encinitas,62780,146,Encinitas,6351601,111901,152183,63351,0.2471,68388,157925,117581,67000,4619,495,491,550,541,828,572,1142,11417,4656.0,45.3,0.3408,0.267,0.042,0.03198,4957,1076000
92008,San Diego,Carlsbad,114253,55,Carlsbad,26692428,84671,119460,51171,0.165,50789,103655,91518,68053,11307,1208,1580,1938,1677,1998,1043,1863,27151,2634.0,42.1,0.309,0.232,0.03302,0.053,13247,808000
92009,San Diego,Carlsbad,114253,55,Carlsbad; Encinitas; San Marcos,32962715,138078,179020,64650,0.309,53115,171667,161764,86806,16564,813,1722,1615,1798,2815,2681,5120,46612,3662.0,42.8,0.364,0.269,0.027,0.04898,17385,870400
92009,San Diego,Encinitas,62780,146,Carlsbad; Encinitas; San Marcos,32962715,138078,179020,64650,0.309,68388,171667,161764,86806,16564,813,1722,1615,1798,2815,2681,5120,46612,3662.0,42.8,0.364,0.269,0.027,0.04898,17385,870400
92009,San Diego,San Marcos,95355,79,Carlsbad; Encinitas; San Marcos,32962715,138078,179020,64650,0.309,50054,171667,161764,86806,16564,813,1722,1615,1798,2815,2681,5120,46612,3662.0,42.8,0.364,0.269,0.027,0.04898,17385,870400
92010,San Diego,Carlsbad,114253,55,Carlsbad,21072913,102004,118767,46326,0.167,48553,123640,111750,61808,6235,770,807,758,639,1503,718,1040,16346,2009.0,41.3,0.312,0.207,0.08795,0.055,6668,678800
92011,San Diego,Carlsbad,114253,55,Carlsbad,17612343,116382,158926,62824,0.2542,53115,127804,157039,73060,9425,786,1151,1057,929,1839,1272,2391,24144,3550.0,44.5,0.35,0.288,0.026,0.039,10585,818200
92014,San Diego,San Diego,1409573,2,Del Mar; San Diego; Solana Beach,15654938,155531,229457,98539,0.417,46902,136250,172353,146167,5751,331,400,427,742,922,530,2399,13568,2244.0,49.2,0.353,0.414,0.007004,0.04,6828,1509800
92019,San Diego,El Cajon,103186,72,Alpine; Casa de Oro-Mount Helix; Crest; El Cajon; Granite Hills; Harbison Canyon; Jamul; Rancho San Diego,71819687,86741,110384,38693,0.1321,31990,87367,103000,68855,14512,1772,2125,2366,2152,2925,1253,1919,43272,1560.0,39.8,0.2141,0.123,0.08,0.05603,15449,520100
92020,San Diego,El Cajon,103186,72,Bostonia; Casa de Oro-Mount Helix; El Cajon; Rancho San Diego,28862289,59151,81094,27719,0.068,44947,61078,67310,52760,19256,3857,4335,3495,2407,2549,1311,1302,59743,5360.0,35.1,0.1539,0.08,0.1371,0.084,19965,526600
92021,San Diego,El Cajon,103186,72,Bostonia; Crest; El Cajon; Granite Hills; Harbison Canyon; Lakeside; Winter Gardens,76997639,58414,77609,26388,0.052,42125,58774,67653,47412,22518,4471,5423,3623,3048,3432,1351,1170,70148,2360.0,34.7,0.1329,0.05103,0.141,0.07104,23340,418400
92024,San Diego,Carlsbad,114253,55,Carlsbad; Encinitas,43870214,116616,166542,66006,0.258,76034,130603,150559,72663,19821,2083,2373,2470,1819,3278,2682,5116,51381,3034.0,43.1,0.36,0.262,0.04102,0.039,21455,931400
92024,San Diego,Encinitas,62780,146,Carlsbad; Encinitas,43870214,116616,166542,66006,0.258,76034,130603,150559,72663,19821,2083,2373,2470,1819,3278,2682,5116,51381,3034.0,43.1,0.36,0.262,0.04102,0.039,21455,931400
92025,San Diego,Escondido,151300,38,Escondido; Poway; San Diego,57270361,58273,83601,26859,0.073,41776,56208,68070,46827,15957,3050,3767,2993,1784,1988,1214,1161,52985,2396.0,33.0,0.1609,0.08795,0.168,0.05,16552,499400
92025,San Diego,San Diego,1409573,2,Escondido; Poway; San Diego,57270361,58273,83601,26859,0.073,41776,56208,68070,46827,15957,3050,3767,2993,1784,1988,1214,1161,52985,2396.0,33.0,0.1609,0.08795,0.168,0.05,16552,499400
92026,San Diego,Escondido,151300,38,Bonsall; Escondido; Hidden Meadows,96393325,75868,93755,33163,0.089,31890,79360,95798,51310,16948,2393,3092,2889,2466,3049,1553,1506,50321,1352.0,36.5,0.1959,0.108,0.069,0.04898,17995,482500
92027,San Diego,Escondido,151300,38,Escondido; San Diego; Valley Center,163364740,65989,85284,26803,0.04398,37663,66676,77474,47755,16589,2513,3638,2987,2005,3165,1557,724,56788,900.5,34.3,0.135,0.065,0.08,0.05,17158,440100
92027,San Diego,San Diego,1409573,2,Escondido; San Diego; Valley Center,163364740,65989,85284,26803,0.04398,37663,66676,77474,47755,16589,2513,3638,2987,2005,3165,1557,724,56788,900.5,34.3,0.135,0.065,0.08,0.05,17158,440100
92028,Riverside; San Diego,Temecula,113381,56,Fallbrook; Rainbow; Temecula,244464399,74708,99202,35010,0.095,39150,66554,96324,73486,16297,2120,3288,2774,1979,3076,1513,1547,48173,510.5,40.1,0.2041,0.113,0.08795,0.04602,17511,564800
92029,San Diego,Escondido,151300,38,Escondido; San Diego; San Marcos,61216824,95273,126747,47699,0.18,72321,105592,103295,77759,7006,613,977,1145,960,1411,639,1261,19382,820.0,45.1,0.2471,0.187,0.024,0.019,7390,639400
92029,San Diego,San Diego,1409573,2,Escondido; San Diego; San Marcos,61216824,95273,126747,47699,0.18,72321,105592,103295,77759,7006,613,977,1145,960,1411,639,1261,19382,820.0,45.1,0.2471,0.187,0.024,0.019,7390,639400
92029,San Diego,San Marcos,95355,79,Escondido; San Diego; San Marcos,61216824,95273,126747,47699,0.18,72321,105592,103295,77759,7006,613,977,1145,960,1411,639,1261,19382,820.0,45.1,0.2471,0.187,0.024,0.019,7390,639400
92037,San Diego,San Diego,1409573,2,San Diego,33842473,109194,191008,84425,0.285,17321,95523,160329,104500,16666,1917,1941,2058,1625,2698,1683,4744,38168,2920.0,45.3,0.327,0.423,0.043,0.04102,20082,1562100
92054,San Diego,Oceanside,175622,28,Oceanside,30979947,63404,85789,33243,0.07,54435,64472,77094,46622,15381,2421,3785,2714,1809,2636,934,1082,41807,3496.0,34.6,0.222,0.09705,0.068,0.065,17864,598000
92056,San Diego,Carlsbad,114253,55,Carlsbad; Oceanside; Vista,32241027,81583,98478,37383,0.091,60875,96977,103125,52957,18995,2376,3269,3008,2839,3813,1970,1720,52337,4204.0,39.9,0.221,0.118,0.04898,0.05103,20131,507500
92056,San Diego,Oceanside,175622,28,Carlsbad; Oceanside; Vista,32241027,81583,98478,37383,0.091,60875,96977,103125,52957,18995,2376,3269,3008,2839,3813,1970,1720,52337,4204.0,39.9,0.221,0.118,0.04898,0.05103,20131,507500
92056,San Diego,Vista,100686,75,Carlsbad; Oceanside; Vista,32241027,81583,98478,37383,0.091,60875,96977,103125,52957,18995,2376,3269,3008,2839,3813,1970,1720,52337,4204.0,39.9,0.221,0.118,0.04898,0.05103,20131,507500
92057,San Diego,Oceanside,175622,28,Oceanside,39070099,75687,96228,32599,0.08704,52439,75998,92959,52579,19560,2352,3404,3922,2930,3293,1962,1697,60414,4004.0,37.9,0.2009,0.099,0.057,0.06396,20398,460600
92058,San Diego,Oceanside,175622,28,Camp Pendleton North; Camp Pendleton South; Oceanside,72756132,52591,68302,22760,0.02301,38841,58373,82848,39250,14037,2141,4454,2613,1777,2175,548,329,46029,1639.0,25.3,0.19,0.078,0.10205,0.067,15178,420800
92067,San Diego,San Diego,1409573,2,Fairbanks Ranch; Rancho Santa Fe; San Diego,58338731,174107,250979,89535,0.423,46902,92266,185398,190000,2683,338,137,222,156,303,391,1136,7724,343.0,52.9,0.3691,0.311,0.108,0.039,3710,2000001
92069,San Diego,San Marcos,95355,79,San Marcos,42610296,71488,94948,29886,0.081,40305,77326,86119,55412,14956,2008,2969,2942,1535,2882,1403,1217,50376,3062.0,34.3,0.187,0.091,0.078,0.04398,15674,513700
92071,San Diego,El Cajon,103186,72,El Cajon; San Diego; Santee,45536861,87334,100321,35003,0.079,32426,96782,104363,48304,19168,1843,3161,3207,2767,4396,2288,1506,57710,3282.0,38.2,0.208,0.08795,0.048,0.053,20008,445400
92071,San Diego,San Diego,1409573,2,El Cajon; San Diego; Santee,45536861,87334,100321,35003,0.079,32426,96782,104363,48304,19168,1843,3161,3207,2767,4396,2288,1506,57710,3282.0,38.2,0.208,0.08795,0.048,0.053,20008,445400
92075,San Diego,Encinitas,62780,146,Encinitas; San Diego; Solana Beach,9172786,106934,151720,64310,0.249,60743,106350,135455,79758,5299,439,753,704,553,1039,492,1319,12752,3600.0,45.1,0.374,0.2979,0.025,0.03198,6363,1202900
92075,San Diego,San Diego,1409573,2,Encinitas; San Diego; Solana Beach,9172786,106934,151720,64310,0.249,60743,106350,135455,79758,5299,439,753,704,553,1039,492,1319,12752,3600.0,45.1,0.374,0.2979,0.025,0.03198,6363,1202900
92078,San Diego,San Marcos,95355,79,Lake San Marcos; San Marcos,43197996,85335,112929,40428,0.153,38936,119790,107090,50500,17532,2649,2908,2383,1813,3273,1824,2682,50510,3028.0,38.8,0.305,0.157,0.054,0.036,18729,572100
92081,San Diego,Carlsbad,114253,55,Carlsbad; Oceanside; Vista,22990917,82989,98388,36173,0.06604,29327,87119,98333,56693,10280,1044,1775,1658,1629,2227,1273,674,29596,3334.0,35.9,0.22,0.12103,0.038,0.04898,10598,550300
92124,San Diego,San Diego,1409573,2,San Diego,27420658,93147,115106,40551,0.14,51944,88564,126276,89940,11148,922,1475,1543,2075,2355,1220,1558,32600,3080.0,32.1,0.329,0.183,0.07,0.042,11762,632900
92126,San Diego,San Diego,1409573,2,San Diego,32683242,96915,112829,37081,0.1,62708,105543,104300,71057,25218,2226,3278,4005,3446,6137,3611,2515,82658,6550.0,34.5,0.295,0.153,0.052,0.045,25812,547100
92127,San Diego,San Diego,1409573,2,Fairbanks Ranch; San Diego,57149233,138338,177659,57388,0.331,46902,140742,160313,47361,15809,1355,1186,1349,1183,3564,1940,5232,49935,2264.0,36.8,0.3809,0.335,0.03198,0.055,16249,819900
92128,San Diego,San Diego,1409573,2,San Diego,28967730,103238,123553,51182,0.16,64852,119407,120672,64487,20810,1694,2290,2972,3079,4987,2455,3333,51357,4590.0,44.0,0.345,0.271,0.034,0.05,21567,623100
92129,San Diego,San Diego,1409573,2,San Diego,36406553,125250,148479,50304,0.2559,80234,131272,147255,79299,18043,1680,1469,1847,2000,3592,2837,4618,54762,3896.0,39.3,0.3518,0.27,0.042,0.05103,18457,722200
92130,San Diego,San Diego,1409573,2,Fairbanks Ranch; San Diego,47814706,155452,199084,71263,0.3708,30341,145228,175323,111953,19908,1456,1413,1461,1699,3429,3056,7394,56134,3040.0,39.0,0.3381,0.456,0.04398,0.048,20892,1064700
